,geneId,uniqueDiseases,uniqueTherapeuticAreas,maxEQTLColoc,maxPQTLColoc,maxVEP,maxDistanceTSS,minEffectiveSampleSize,maxEffectiveSampleSize,earliestPublicationDate,cancerOrBenignTumor,infectiousDisease,pregnancyOrPerinatalDisease,disorderOfVisualSystem,cardiovascularDisease,pancreasDisease,gastrointestinalDisease,reproductiveSystemOrBreastDisease,integumentarySystemDisease,endocrineSystemDisease,respiratoryOrThoracicDisease,urinarySystemDisease,musculoskeletalOrConnectiveTissueDisease,disorderOfEar,immuneSystemDisease,hematologicDisease,nervousSystemDisease,psychiatricDisorder,nutritionalOrMetabolicDisease,geneticFamilialOrCongenitalDisease,injuryPoisoningOrOtherComplication,signOrSymptom,other,totalStudies,lofConstraint,misConstraint,synConstraint,pathwayCount,tissueSpecificity,tissueDistribution,chromosome,start,end,approvedSymbol
6686,ENSG00000031003,4,2,1,0,0,1,14044.7361070413,645988.1975077938,2018-06-11,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0.41399997,1.5477,0.77878,2,-1.0,-1.0,5,137937960,138051961,FAM13B
6687,ENSG00000051382,2,2,0,0,0,1,33954.407278742765,69925.93241087522,2023-01-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.681,3.3831,0.95476,32,-1.0,-1.0,3,138652336,138834928,PIK3CB
6688,ENSG00000105997,2,2,1,0,0,0,383158.3001114715,500292.45069431677,2023-01-18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.45599997,-0.72322,-1.5539,1,-1.0,0.0,7,27106184,27152583,HOXA3
6689,ENSG00000139624,2,2,1,0,1,1,5105.1756007393715,358386.30063935445,2021-10-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.018999994,1.4045,0.86997,1,-1.0,-1.0,12,50129289,50167533,CERS5
6690,ENSG00000145990,2,2,0,0,0,1,270267.2992956902,384314.83364002535,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.37,2.5437,0.11558,1,-1.0,0.0,6,13357830,13487662,GFOD1
6691,ENSG00000175591,2,2,1,0,1,1,32705.240805002948,50087.52781663962,2023-01-18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.91700006,-0.97568,-0.7028,4,0.5,0.0,11,73218281,73242427,P2RY2
6692,ENSG00000078668,1,1,0,0,0,1,205425.60717824215,205425.60717824215,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.578,1.7561,1.3128,3,0.75,-1.0,8,42391624,42405937,VDAC3
6693,ENSG00000135976,1,1,1,0,1,0,171880.2916512608,323648.5577791949,2022-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-0.13199997,0.77497,2.2705,0,0.5,0.0,2,97113153,97264521,ANKRD36
6694,ENSG00000183542,1,1,1,0,1,1,2491.407942238267,2491.407942238267,2013-01-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.089999974,0.81136,0.72926,0,0.5,0.5,12,10403059,10409757,KLRC4
6695,ENSG00000106069,1,1,0,0,0,1,180089.50342935527,180089.50342935527,2021-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11500001,1.4685,0.56562,1,0.5,0.0,7,29146547,29514328,CHN2
6696,ENSG00000125743,1,1,0,0,0,1,157277.57551067916,157277.57551067916,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.604,2.4566,0.07252,4,-1.0,-1.0,19,45687460,45692569,SNRPD2
6697,ENSG00000137959,2,1,1,0,1,1,3031.996829799881,5382.953735491254,2014-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.26600003,-0.82804,-0.16516,1,0.5,0.0,1,78619902,78646145,IFI44L
6698,ENSG00000148290,1,1,1,0,0,0,160062.83409140486,192594.63282947522,2023-01-18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.559,-1.3117,-1.8555,1,-1.0,-1.0,9,133351758,133356676,SURF1
6699,ENSG00000159263,1,1,1,0,1,1,220837.49604317299,521818.7070055739,2023-11-09,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.333,-0.44908,-1.6264,0,0.75,0.5,21,36699115,36749917,SIM2
6700,ENSG00000166197,1,1,0,0,0,1,158370.2523752734,355284.1215006515,2025-03-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.36,-0.50137,-0.27202,0,-1.0,-1.0,10,102152176,102163871,NOLC1
6701,ENSG00000182541,1,1,0,0,0,1,38092.548464040476,38092.548464040476,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.41799998,2.5702,0.94394,3,-1.0,-1.0,22,31212239,31280080,LIMK2
6702,ENSG00000033030,2,1,0,0,0,1,97181.90375256384,182720.23308494932,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.291,1.0614,0.15262,2,0.5,-1.0,12,122471600,122500932,ZCCHC8
6703,ENSG00000047932,1,1,1,0,0,1,294387.2978738704,294387.2978738704,2021-09-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18699998,2.0372,0.75338,2,-1.0,-1.0,6,117560269,117602542,GOPC
6704,ENSG00000121879,1,1,1,0,0,1,263416.51565448404,263416.51565448404,2023-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.779,6.1494,1.6605,60,-1.0,-1.0,3,179148114,179240093,PIK3CA
6705,ENSG00000144290,1,1,0,0,0,1,358386.30063935445,427337.4491868293,2021-11-04,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.597,4.0273,-0.27025,1,0.75,0.5,2,161424332,161985282,SLC4A10
6706,ENSG00000146410,2,1,0,0,0,1,41961.55659579268,143413.24457139417,2018-06-11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.454,0.41041,0.48342,0,0.5,0.5,6,136231024,136250335,MTFR2
6707,ENSG00000160588,3,1,1,0,0,1,37477.37186170532,136665.8227530756,2017-06-12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.176,0.38676,0.6489,0,0.5,0.0,11,118226690,118252365,MPZL3
6708,ENSG00000165801,1,1,0,0,0,1,76632.8325989884,76632.8325989884,2024-07-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.278,1.2775,0.38596,4,-1.0,-1.0,14,21070273,21090248,ARHGEF40
6709,ENSG00000249581,2,1,0,0,1,1,157962.97296027775,404399.6052088398,2021-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,-0.19000006,0.51185,-0.29384,0,,,4,17515165,17527104,CLRN2
6710,ENSG00000073605,36,12,1,0,1,1,1796.3636363636363,562534.7696387965,2007-07-26,9,5,0,0,3,4,0,0,0,1,64,2,4,0,4,0,0,0,0,11,0,1,5,113,-0.029999971,0.79983,0.93846,0,0.5,0.0,17,39904595,39919854,GSDMB
6711,ENSG00000115392,18,9,0,0,0,1,25967.06754524981,1778690.168860174,2018-02-26,0,0,0,0,2,5,0,0,0,0,6,0,3,0,0,0,5,1,5,1,0,0,2,30,-0.444,-0.81485,-1.1704,2,-1.0,-1.0,2,58159243,58241410,FANCL
6712,ENSG00000177508,12,7,1,0,0,1,3923.397438503761,1424218.0900670097,2013-03-03,9,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,2,3,0,0,1,21,-0.003000021,-1.7725,-3.5706,0,0.5,0.0,16,54283304,54286787,IRX3
6713,ENSG00000169946,14,6,0,0,0,1,8798.945480071758,1424218.0900670097,2017-04-01,3,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,28,0.726,1.3508,0.10587,2,0.5,0.0,8,104590733,105804539,ZFPM2
6714,ENSG00000087237,19,6,1,0,1,1,6176.301664532651,464892.4593283075,2011-06-10,0,3,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,4,40,-0.013000011,0.4353,0.27756,3,0.75,0.0,16,56961923,56983845,CETP
6715,ENSG00000091583,8,5,1,1,1,1,8389.22186817101,464892.4593283075,2023-01-18,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,9,-0.54200006,0.52703,0.32496,1,1.0,0.5,17,66212033,66256525,APOH
6716,ENSG00000225614,6,5,0,0,0,1,7794.273577144567,598869.4096893278,2021-03-01,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,2,12,-0.71099997,-4.0028,-3.939,0,0.5,0.5,16,88382959,88440757,ZNF469
6717,ENSG00000074410,5,5,1,1,0,1,190279.23963861223,341207.7500533011,2019-06-24,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,8,0.032000005,0.45595,-0.3967,1,0.5,0.0,15,63321378,63381846,CA12
6718,ENSG00000179348,4,4,1,0,1,1,13785.673050095118,521818.7070055739,2018-08-13,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,21,0.66499996,1.7347,-1.0437,3,-1.0,0.0,3,128479427,128493201,GATA2
6719,ENSG00000214595,5,4,1,0,0,1,48345.89330777902,220320.9576294899,2018-11-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,6,0.274,-2.9156,-3.789,0,0.5,0.0,2,54723499,54972025,EML6
6720,ENSG00000168672,4,3,0,0,0,1,11391.28506861999,521818.7070055739,2019-09-27,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-0.612,-0.27447,-0.68557,0,0.5,-1.0,8,126552443,126558478,LRATD2
6721,ENSG00000088808,6,3,1,0,0,1,99863.42410604075,1424218.0900670097,2018-02-26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0.53400004,2.1284,0.6818,5,-1.0,0.0,14,103733195,103847575,PPP1R13B
6722,ENSG00000175110,4,3,1,0,0,1,4195.089802267157,180089.50342935527,2021-09-30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7,0.073000014,0.40974,0.02723,3,-1.0,-1.0,3,139005806,139360497,MRPS22
6723,ENSG00000154783,7,2,0,0,1,1,25464.040702316375,895916.2144062951,2017-12-06,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.7,0.36678,-0.43746,1,-1.0,0.0,3,14810853,14934571,FGD5
6724,ENSG00000188624,2,2,0,0,0,1,94458.73018015742,101032.95487940393,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,-0.15900004,0.15319,0.56214,0,1.0,0.5,19,46120067,46124688,IGFL3
6725,ENSG00000103647,2,2,0,0,0,1,7211.241069373615,19257.690392998462,2024-02-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.36699998,2.984,0.65987,0,0.5,0.0,15,68578993,68727806,CORO2B
6726,ENSG00000113716,2,2,1,0,1,1,86992.9057658324,360605.992793193,2022-02-03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.533,2.5475,1.1094,0,1.0,-1.0,5,150000046,150053142,HMGXB3
6727,ENSG00000114268,2,2,0,0,0,1,405722.3511294316,521818.7070055739,2021-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.08499998,2.3941,1.4178,1,0.5,-1.0,3,48517684,48562015,PFKFB4
6728,ENSG00000129757,4,2,0,0,0,1,93616.86016863462,575147.0632428399,2021-04-08,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-0.94299996,-1.85,-4.566,2,0.5,0.0,11,2883213,2885775,CDKN1C
6729,ENSG00000137251,2,2,0,0,0,1,21201.639474894007,21201.639474894007,2023-03-22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.362,-1.5975,-1.3993,0,1.0,0.5,6,54307859,54390142,TINAG
6730,ENSG00000134318,2,1,1,0,0,1,143284.77790855977,189557.6027707886,2023-01-18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.65400004,4.2964,0.82743,12,-1.0,-1.0,2,11179759,11348330,ROCK2
6731,ENSG00000136231,1,1,0,0,0,1,515513.2178404211,1424218.0900670097,2020-06-15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.804,2.3455,0.44635,1,0.5,0.5,7,23310209,23470491,IGF2BP3
6732,ENSG00000168792,1,1,0,0,0,1,28292.123952140868,28292.123952140868,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.47899997,-0.4131,-1.0194,0,0.5,-1.0,17,29560547,29567037,ABHD15
6733,ENSG00000169035,2,1,1,1,0,1,115338.82014347943,144127.33793912127,2024-07-19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.265,-0.25045,-0.68813,2,0.75,0.0,19,50976468,50984099,KLK7
6734,ENSG00000214688,1,1,1,0,0,1,50072.877304794354,50072.877304794354,2020-12-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.96800005,-1.0127,-1.4279,0,1.0,0.5,10,71711701,71737824,C10orf105
6735,ENSG00000009694,1,1,0,0,0,1,23259.474374071426,23259.474374071426,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,0,0.5,0.0,X,124375903,125204312,TENM1
6736,ENSG00000055147,2,1,0,0,0,1,208836.15741332836,1122672.658801146,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-0.15499997,0.17971,-0.087896,1,-1.0,-1.0,5,153990148,154038936,FAM114A2
6737,ENSG00000115902,1,1,1,0,0,1,2982.5449101796407,3332.1274147143445,2021-03-02,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.20499998,1.4682,-0.1253,1,0.5,-1.0,2,64988477,65023865,SLC1A4
6738,ENSG00000122223,1,1,0,0,0,1,34004.8644513982,34004.8644513982,2017-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.499,0.69468,-0.38025,1,0.5,0.0,1,160830160,160862887,CD244
6739,ENSG00000205730,1,1,0,0,0,1,427337.4491868293,427337.4491868293,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.342,0.048347,-0.71932,0,-1.0,0.0,16,19113932,19121629,ITPRIPL2
6740,ENSG00000064652,1,1,0,0,0,1,309838.540915932,360605.992793193,2021-07-22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.80700004,-0.19836,0.87146,0,-1.0,-1.0,5,122843439,123029354,SNX24
6741,ENSG00000122304,1,1,0,0,0,0,32254.717802479194,32254.717802479194,2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.023000002,-1.1548,-0.51111,1,1.0,0.0,16,11275639,11276480,PRM2
6742,ENSG00000128683,1,1,1,0,0,1,1424218.0900670097,1424218.0900670097,2024-02-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.431,3.7496,0.77398,3,0.75,0.5,2,170813213,170861151,GAD1
6743,ENSG00000141504,1,1,1,0,0,1,116037.50172934511,116037.50172934511,2024-07-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.072999954,0.75478,0.34642,0,-1.0,-1.0,17,7626234,7627876,SAT2
6744,ENSG00000142541,1,1,0,0,0,1,71913.46219676935,144712.0807038357,2022-10-12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0.697,1.5593,-0.5872,13,-1.0,-1.0,19,49487510,49493057,RPL13A
6745,ENSG00000144645,1,1,1,0,0,0,323648.5577791949,323648.5577791949,2025-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.245,0.7253,-1.2393,1,-1.0,-1.0,3,31657912,32077580,OSBPL10
6746,ENSG00000146904,2,1,1,1,0,1,1321.7688442211056,340825.7076940272,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0.010999978,1.2079,0.92924,4,0.75,0.0,7,143390289,143408856,EPHA1
6747,ENSG00000151360,1,1,0,0,0,0,13253.540201005026,13253.540201005026,2019-09-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.14400005,0.061653,0.13863,0,1.0,1.0,2,3658200,3702671,ALLC
6748,ENSG00000166839,1,1,0,0,0,1,39406.19595155135,39406.19595155135,2023-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.13699996,0.57476,0.15788,0,0.5,0.0,15,64911902,64958691,ANKDD1A
6749,ENSG00000167315,1,1,0,0,0,1,122069.83349127392,122069.83349127392,2017-12-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.148,0.4051,1.0751,1,0.5,-1.0,18,49782164,49813953,ACAA2
6750,ENSG00000167508,1,1,0,0,0,1,15223.454539395489,15223.454539395489,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.706,-2.2325,-2.4407,3,-1.0,-1.0,16,88651935,88663161,MVD
6751,ENSG00000188211,1,1,1,1,0,1,448058.917711015,448058.917711015,2023-11-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.27699995,0.74566,0.85963,1,0.5,0.0,11,17351800,17377341,NCR3LG1
6752,ENSG00000198919,1,1,1,0,0,0,183579.49764748462,183579.49764748462,2022-08-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21899998,1.3337,0.89336,1,-1.0,-1.0,3,108589705,108694840,DZIP3
6753,ENSG00000196498,18,7,1,0,1,1,26841.183331692897,1470466.6505612188,2021-11-04,1,0,0,0,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,2,3,17,0.552,-0.76706,-4.1012,18,-1.0,-1.0,12,124324415,124567612,NCOR2
6754,ENSG00000130592,19,7,1,1,1,1,959.7167584579072,756470.9740366563,2011-02-06,13,1,0,0,16,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4,0,0,0,39,-0.037999988,-0.024965,-0.29664,0,0.5,0.0,11,1850904,1892267,LSP1
6755,ENSG00000163064,13,7,0,0,0,1,6375.455618665776,191895.42310022408,2015-10-26,2,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,3,6,0,1,17,0.27600002,-0.61377,-2.533,0,0.75,0.5,2,118842171,118847648,EN1
6756,ENSG00000151276,6,6,0,0,0,1,890.6902263942574,1129585.974638378,2017-02-28,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,0.50600004,0.90507,-0.52874,0,-1.0,0.0,3,65353525,66038918,MAGI1
6757,ENSG00000128342,8,5,1,0,0,1,2201.586503948313,143413.24457139417,2017-12-22,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,8,-0.074,0.82733,0.1975,3,0.5,0.0,22,30240453,30246759,LIF
6758,ENSG00000187672,11,4,1,0,1,1,16548.58403989127,714039.8414241908,2021-08-11,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,18,28,0.524,2.6924,-0.21768,0,1.0,0.5,3,55508311,56469095,ERC2
6759,ENSG00000215912,6,4,1,0,1,1,21584.376825785395,180089.50342935527,2011-08-11,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,4,0,0,0,12,-0.467,-1.0219,-1.5049,0,0.5,0.5,1,2636986,2801693,TTC34
6760,ENSG00000115232,6,4,1,0,0,1,11209.69355605804,258213.8601133611,2017-01-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,1,11,0.397,1.253,-1.1256,5,0.75,0.0,2,181457202,181538940,ITGA4
6761,ENSG00000150867,10,4,1,0,1,1,4908.781695658988,356440.71671986027,2013-08-30,8,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,15,0.37699997,1.2214,-0.0033592,4,0.5,-1.0,10,22534854,22714578,PIP4K2A
6762,ENSG00000121964,3,3,0,0,0,1,31519.426313660828,323648.5577791949,2013-08-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,7,-0.49199998,0.59317,0.070849,0,-1.0,-1.0,2,143938068,144332568,QTMAN
6763,ENSG00000139910,5,3,1,0,0,1,95776.89591443514,433862.5685735124,2022-06-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,6,0.622,2.481,-1.3543,0,0.5,0.0,14,26443090,26598033,NOVA1
6764,ENSG00000128268,4,3,1,0,0,1,95776.89591443514,124837.11004999638,2022-06-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0.399,2.6355,-1.4717,1,0.5,0.0,22,39457012,39492194,MGAT3
6765,ENSG00000146830,3,3,1,0,0,1,116089.30071075787,1424218.0900670097,2020-06-15,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.265,-1.3319,-4.2366,0,-1.0,-1.0,7,100679507,100694250,GIGYF1
6766,ENSG00000135392,2,2,0,0,0,1,114439.41769154315,575147.0632428399,2024-07-19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.728,1.8483,-0.34259,0,-1.0,-1.0,12,55820960,55830824,DNAJC14
6767,ENSG00000177888,4,2,1,0,0,1,13780.964387238024,378712.0243337037,2021-04-23,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0.42299998,3.3398,0.2294,0,-1.0,-1.0,1,197153682,197201293,ZBTB41
6768,ENSG00000107165,8,2,0,1,0,1,13564.515570375948,133918.94977035935,2018-05-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,-0.398,-2.0852,-1.0558,2,0.75,0.0,9,12685439,12710285,TYRP1
6769,ENSG00000139289,4,2,0,0,0,1,7174.748443718747,645988.1975077938,2015-10-01,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-0.40900004,-1.3235,-1.8376,2,0.5,-1.0,12,76025447,76031776,PHLDA1
6770,ENSG00000171720,2,2,1,0,0,0,360837.067725683,562534.7696387965,2017-10-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.537,4.7845,0.7929,24,-1.0,-1.0,5,141620876,141636849,HDAC3
6771,ENSG00000176566,5,2,0,0,0,1,2201.7501988862373,414433.58532016096,2017-01-04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,-0.095999956,0.34103,-1.1488,0,1.0,1.0,8,87870747,87874015,DCAF4L2
6772,ENSG00000120820,1,1,0,0,0,1,97822.37358221927,109001.36551434857,2022-10-12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.33099997,1.1535,0.61112,0,0.5,0.0,12,103988987,104064183,GLT8D2
6773,ENSG00000163659,4,1,0,0,0,1,8116.851928965095,60436.282913699004,2013-04-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.65400004,2.7307,-0.4824,0,-1.0,-1.0,3,156673235,156706770,TIPARP
6774,ENSG00000180304,1,1,0,0,0,1,258213.8601133611,258213.8601133611,2023-01-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.15999997,0.2042,-0.74352,1,-1.0,-1.0,15,64687573,64703281,OAZ2
6775,ENSG00000182575,1,1,0,0,0,1,51573.04760983911,51573.04760983911,2024-07-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.288,1.2207,1.8131,0,0.5,0.0,17,49575871,49583827,NXPH3
6776,ENSG00000170255,1,1,0,0,0,1,6375.838537521578,6375.838537521578,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.81799996,-0.40112,-1.5222,0,,,11,18933499,18939414,MRGPRX1
6777,ENSG00000162496,2,1,0,0,0,1,143413.24457139417,414433.58532016096,2023-06-29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.20999998,1.8287,0.83415,2,0.5,-1.0,1,12567909,12620133,DHRS3
6778,ENSG00000169507,1,1,0,0,0,1,143413.24457139417,143413.24457139417,2023-06-29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.57299995,0.041992,0.29124,0,0.5,0.0,2,164894354,164955525,SLC38A11
6779,ENSG00000014138,1,1,1,0,1,1,220837.49604317299,220837.49604317299,2024-07-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.301,1.5884,0.56518,9,-1.0,0.0,11,65261913,65305959,POLA2
6780,ENSG00000068976,1,1,1,0,0,1,221280.45048451523,221280.45048451523,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.037999988,1.6921,0.51388,1,0.75,0.0,11,64746389,64759974,PYGM
6781,ENSG00000108963,1,1,1,0,0,0,13490.640854493924,13490.640854493924,2021-09-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.32099998,-0.4356,0.07343,1,-1.0,-1.0,17,2030137,2043898,DPH1
6782,ENSG00000113360,1,1,1,0,0,1,16716.61368728359,16716.61368728359,2022-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.61,4.5499,1.6689,1,-1.0,-1.0,5,31400494,31532196,DROSHA
6783,ENSG00000140481,1,1,0,0,0,0,65182.54129071259,65182.54129071259,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.16999996,0.24435,-0.35007,0,0.75,0.5,15,74202705,74336472,CCDC33
