HGNC_ID	MGI_ID	IMPC_adult_viability	IMPC_embryo_viability	Avana_mean	Avana_mean_045	IMPC_Viability	adHOM_top_level_mp_name	adHEMI_top_level_mp_name	Viable_Phenotypes_updated	FUSIL_outliers	FUSIL
HGNC:4324	MGI:99571	Viable	InsuffData/NoData	0.128947631	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4329	MGI:95751	Lethal	InsuffData/NoData	-0.003390859	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:433	MGI:87997	Viable	InsuffData/NoData	-0.111258576	Non-essential	Viable	reproductive system phenotype|endocrine/exocrine gland phenotype|nervous system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:43619	MGI:1914805	Viable	InsuffData/NoData	0.081390714	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype|digestive/alimentary phenotype	-	Viable_phenotype	VP	VP
HGNC:4369	MGI:1891112	Viable	InsuffData/NoData	0.083408237	Non-essential	Viable	skeleton phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|immune system phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:4379	MGI:95766	Viable	Viable_E18.5	-0.141624224	Non-essential	Viable	limbs/digits/tail phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4381	MGI:95768	Lethal	Lethal_E12.5	0.011630892	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4384	MGI:95771	Viable	InsuffData/NoData	-0.058792502	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4389	MGI:95775	Lethal	Viable_E18.5	-0.055478132	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4395	MGI:95780	Lethal	InsuffData/NoData	0.079577175	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4398	MGI:95784	Viable	InsuffData/NoData	-0.2373017	Non-essential	Viable	cardiovascular system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4400	MGI:95785	Viable	InsuffData/NoData	-0.090858875	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4401	MGI:101848	Subviable	InsuffData/NoData	0.060210587	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:44152	MGI:3833469	Viable	InsuffData/NoData	-0.066815762	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4417	MGI:1347054	Lethal	Lethal_E12.5	0.068050011	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:44204	MGI:1916109	Viable	InsuffData/NoData	-0.05653247	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:4426	MGI:96958	Viable	InsuffData/NoData	-0.065402939	Non-essential	Viable	reproductive system phenotype|homeostasis/metabolism phenotype|respiratory system phenotype	-	Viable_phenotype	VP	VP
HGNC:4428	MGI:1351475	Viable	InsuffData/NoData	-0.011618215	Non-essential	Viable	growth/size/body region phenotype|skeleton phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4431	MGI:1927204	Lethal	InsuffData/NoData	-0.714383392	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4432	MGI:95791	Lethal	Lethal_E12.5	-0.005119951	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4440	MGI:107852	Viable	InsuffData/NoData	-0.147089848	Non-essential	Viable	behavior/neurological phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype|nervous system phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4444	MGI:1860137	Viable	InsuffData/NoData	-0.052572534	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:4445	MGI:1891703	Viable	InsuffData/NoData	-0.040343911	Non-essential	Viable	renal/urinary system phenotype|vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:4446	MGI:1202392	Lethal	Lethal_E12.5	-0.138319618	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:445	MGI:2443480	Viable	InsuffData/NoData	-0.23897358	Non-essential	Viable	hematopoietic system phenotype|reproductive system phenotype|immune system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:4450	MGI:1919201	Subviable	InsuffData/NoData	-0.197709914	Non-essential	Subviable	mortality/aging|renal/urinary system phenotype|endocrine/exocrine gland phenotype	-	-	SV	SV
HGNC:4453	MGI:1194894	Viable	InsuffData/NoData	0.03615922	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4459	MGI:106604	Viable	InsuffData/NoData	0.023002531	Non-essential	Viable	cardiovascular system phenotype|renal/urinary system phenotype|behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:4462	MGI:1934765	Viable	InsuffData/NoData	0.096170571	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4463	MGI:2385324	Viable	InsuffData/NoData	0.169809243	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:44659	MGI:1929713	Viable	InsuffData/NoData	0.062056736	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:44666	MGI:3618861	Viable	InsuffData/NoData	0.132653297	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4469	MGI:1918473	Viable	InsuffData/NoData	-0.017546393	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:4471	MGI:3584514	Viable	InsuffData/NoData	-0.07033048	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4473	MGI:892973	Viable	InsuffData/NoData	-0.013914971	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4475	MGI:2441803	Viable	InsuffData/NoData	0.003393497	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4477	MGI:1920260	Viable	InsuffData/NoData	0.059698953	Non-essential	Viable	growth/size/body region phenotype|homeostasis/metabolism phenotype|adipose tissue phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4478	MGI:1925384	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_insufproc	-	-
HGNC:4480	MGI:2686146	Viable	InsuffData/NoData	0.02210919	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4489	MGI:1277106	Viable	InsuffData/NoData	-	-	Viable	behavior/neurological phenotype	-	Viable_phenotype	-	-
HGNC:4492	MGI:1929509	Viable	InsuffData/NoData	-0.111495509	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4496	MGI:1918361	Viable	InsuffData/NoData	0.034389733	Non-essential	Viable	hematopoietic system phenotype|renal/urinary system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:4498	MGI:2684079	Viable	InsuffData/NoData	-0.036959431	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:4501	MGI:2441731	Viable	InsuffData/NoData	-0.195113859	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4504	MGI:1341817	no_adult_VIA_data	InsuffData/NoData	-0.084602282	-	Other	-	-	-	-	-
HGNC:4506	MGI:1333877	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_nophenotype	-	-
HGNC:4510	MGI:2148793	Viable	InsuffData/NoData	-0.090031472	Non-essential	Viable	cardiovascular system phenotype|renal/urinary system phenotype|adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|nervous system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4514	MGI:2685071	Viable	InsuffData/NoData	-0.043998423	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4517	MGI:108031	Viable	InsuffData/NoData	0.098979643	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|integument phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4518	MGI:1341898	Viable	InsuffData/NoData	-0.041364413	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:4519	MGI:2441763	Viable	InsuffData/NoData	-0.189399798	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:4524	MGI:1929676	Viable	InsuffData/NoData	-0.049470436	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4525	MGI:1860130	Viable	InsuffData/NoData	0.077295916	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4531	MGI:2685145	Viable	InsuffData/NoData	0.033673075	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4535	MGI:1934129	Viable	InsuffData/NoData	-0.115592507	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4537	MGI:1921441	Viable	InsuffData/NoData	0.04985343	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:4538	MGI:1934133	Viable	InsuffData/NoData	-0.169401146	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4544	MGI:109161	Viable	InsuffData/NoData	-0.001690656	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4549	MGI:2384801	Lethal	Lethal_E9.5	-0.874751062	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4551	MGI:1915408	Lethal	InsuffData/NoData	-0.208443079	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4553	MGI:104887	Viable	InsuffData/NoData	0.061635858	Non-essential	Viable	homeostasis/metabolism phenotype|growth/size/body region phenotype|endocrine/exocrine gland phenotype|reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:4555	MGI:105102	Lethal	InsuffData/NoData	0.142551373	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4556	MGI:104767	Lethal	Lethal_E9.5	-0.482299831	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4558	MGI:1922762	Viable	InsuffData/NoData	0.108628946	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4559	MGI:1914555	Viable	InsuffData/NoData	-0.099761311	Non-essential	Viable	vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:4566	MGI:95805	Lethal	InsuffData/NoData	-0.767903074	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4567	MGI:102683	Viable	InsuffData/NoData	-0.015454187	Non-essential	Viable	homeostasis/metabolism phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:4568	MGI:104580	Lethal	InsuffData/NoData	-0.186751349	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4571	MGI:95808	Viable	InsuffData/NoData	-0.049441799	Non-essential	Viable	growth/size/body region phenotype|skeleton phenotype|nervous system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4584	MGI:95819	Lethal	InsuffData/NoData	0.039806415	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4593	MGI:1351338	Lethal	InsuffData/NoData	-0.02702042	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4595	MGI:1351340	Viable	InsuffData/NoData	0.041773705	Non-essential	Viable	homeostasis/metabolism phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:4598	MGI:1351343	Viable	InsuffData/NoData	-0.083010287	Non-essential	Viable	cardiovascular system phenotype|renal/urinary system phenotype|vision/eye phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:4599	MGI:1351344	Viable	InsuffData/NoData	-0.04939982	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4600	MGI:1351345	Viable	InsuffData/NoData	0.051955992	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4604	MGI:1340094	Viable	InsuffData/NoData	-0.161374671	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4605	MGI:95833	Viable	InsuffData/NoData	-0.078444849	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4610	MGI:106479	Viable	InsuffData/NoData	-0.44887583	Non-essential	Viable	adipose tissue phenotype	-	Viable_phenotype	VP	VP
HGNC:4616	MGI:2152453	Viable	InsuffData/NoData	0.007542995	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:463	MGI:1345634	Subviable	InsuffData/NoData	-0.21684042	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:4636	MGI:95862	Viable	InsuffData/NoData	-0.273768783	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4643	MGI:1341859	Viable	InsuffData/NoData	0.134103618	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4646	MGI:1933277	Lethal	InsuffData/NoData	-0.696675754	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4648	MGI:2385191	Lethal	Lethal_E9.5	-1.082046392	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4651	MGI:1915403	Lethal	InsuffData/NoData	-0.741006975	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4668	MGI:1917489	Lethal	InsuffData/NoData	-0.533529926	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4670	MGI:1860138	Subviable	InsuffData/NoData	-0.065436935	Non-essential	Subviable	hearing/vestibular/ear phenotype|mortality/aging|immune system phenotype	-	-	SV	SV
HGNC:468	MGI:88015	Subviable	InsuffData/NoData	-0.040953944	Non-essential	Subviable	mortality/aging|immune system phenotype	-	-	SV	SV
HGNC:4688	MGI:106903	Viable	InsuffData/NoData	0.083163642	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:469	MGI:88016	Subviable	Viable_E18.5	0.014461498	Non-essential	Subviable	hematopoietic system phenotype|mortality/aging|homeostasis/metabolism phenotype	-	-	SV	SV
HGNC:4699	MGI:1351614	Lethal	Viable_E18.5	-0.031476933	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:47	MGI:1921354	Viable	InsuffData/NoData	-0.058944877	Non-essential	Viable	homeostasis/metabolism phenotype|integument phenotype	-	Viable_phenotype	VP	VP
HGNC:470	MGI:1096344	Viable	InsuffData/NoData	-0.026819673	Non-essential	Viable	growth/size/body region phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4704	MGI:1098566	Viable	InsuffData/NoData	0.001979398	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:4707	MGI:2385254	Viable	InsuffData/NoData	0.116482499	Non-essential	Viable	adipose tissue phenotype|integument phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4711	MGI:1298232	Viable	InsuffData/NoData	-0.04204446	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4722	MGI:2685307	Viable	InsuffData/NoData	0.002749603	Non-essential	Viable	cardiovascular system phenotype|growth/size/body region phenotype|adipose tissue phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:4796	MGI:1349444	Viable	InsuffData/NoData	-0.215165217	Non-essential	Viable	skeleton phenotype|behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4810	MGI:96012	Viable	InsuffData/NoData	-0.267733722	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4812	MGI:1261831	Lethal	InsuffData/NoData	-0.207937567	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4818	MGI:106590	Viable	InsuffData/NoData	-0.002065498	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4820	MGI:109599	Viable	InsuffData/NoData	0.050620484	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4834	MGI:1891704	Viable	InsuffData/NoData	-0.111674796	Non-essential	Viable	adipose tissue phenotype|vision/eye phenotype|growth/size/body region phenotype|skeleton phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|immune system phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:4847	MGI:1202306	Viable	InsuffData/NoData	0.022166542	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:485	MGI:1202890	Subviable	InsuffData/NoData	-0.025032678	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:4852	MGI:108086	Lethal	InsuffData/NoData	-0.078226856	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4854	MGI:1343091	Lethal	InsuffData/NoData	-0.934623515	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4861	MGI:106209	Lethal	InsuffData/NoData	-0.04155684	Non-essential	Lethal	mortality/aging|growth/size/body region phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|immune system phenotype	-	-	DL	DL
HGNC:4867	MGI:2384589	Viable	InsuffData/NoData	0.019245208	Non-essential	Viable	adipose tissue phenotype|immune system phenotype|vision/eye phenotype|skeleton phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4876	MGI:1921248	Viable	InsuffData/NoData	-0.029755224	Non-essential	Viable	growth/size/body region phenotype|nervous system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4879	MGI:96074	Viable	InsuffData/NoData	0.035862306	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype|immune system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:4882	MGI:1860511	Viable	InsuffData/NoData	0.079279711	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:4887	MGI:1916835	Viable	InsuffData/NoData	-0.271306185	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:4907	MGI:1889802	Viable	InsuffData/NoData	-0.022898811	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:4915	MGI:1314882	Viable	InsuffData/NoData	0.030660998	Non-essential	Viable	cardiovascular system phenotype|hearing/vestibular/ear phenotype|behavior/neurological phenotype|nervous system phenotype|hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:4916	MGI:99430	Lethal	InsuffData/NoData	-0.741197843	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:4917	MGI:2142364	Viable	InsuffData/NoData	-0.031242889	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|nervous system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:4926	MGI:95908	Subviable	InsuffData/NoData	-0.973878614	Essential	Subviable	mortality/aging	-	-	SV.outlier	-
HGNC:4927	MGI:95909	Lethal	Lethal_E9.5	-1.060825791	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:49544	MGI:1916575	Viable	InsuffData/NoData	-	-	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	-	-
HGNC:4976	MGI:894646	Lethal	InsuffData/NoData	-0.083011284	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4982	MGI:96112	Lethal	Lethal_E9.5	-0.241850938	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:4984	MGI:96120	Viable	InsuffData/NoData	-0.148827444	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:4986	MGI:96136	Subviable	InsuffData/NoData	-0.593695681	Essential	Subviable	mortality/aging	-	-	SV.outlier	-
HGNC:50	MGI:1861729	Viable	InsuffData/NoData	-0.102574644	Non-essential	Viable	endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:5001	MGI:1914117	Lethal	InsuffData/NoData	0.064011187	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:5010	MGI:96160	Subviable	Viable_E18.5	-0.47852531	Essential	Subviable	mortality/aging	-	-	SV.outlier	-
HGNC:5012	MGI:104667	Viable	InsuffData/NoData	0.026614848	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:5014	MGI:109373	Viable	InsuffData/NoData	-0.073042422	Non-essential	Viable	cardiovascular system phenotype|immune system phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:5034	MGI:1330294	Subviable	InsuffData/NoData	-0.082444972	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:5035	MGI:107795	Lethal	InsuffData/NoData	-0.739793874	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:5041	MGI:1891925	Lethal	InsuffData/NoData	-1.011308192	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:5046	MGI:1926465	Lethal	InsuffData/NoData	-0.880225148	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:5047	MGI:1891692	Viable	InsuffData/NoData	-0.410531961	Non-essential	Viable	cardiovascular system phenotype|immune system phenotype|behavior/neurological phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
